phase,url,title,title_length,duplicate_title,meta_description,description_length,duplicate_description,h1,h1_count,canonical,lang,og_title,og_description,og_url,og_image,twitter_card,author,issues,production_status
after,https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,Kujo Tribunal — Kujo Agent Skill | Kujolang.ai,46,no,"Use this skill when running, reviewing, integrating, or maintaining Tribunal local decision-evidence workflows: `tribunal review`, `resume`, `compare`, `re-review`, `kill`, `validate`, `audit`, `verify`, bundle/store/provenance commands, signed evidence, trust policies, run artifacts, schemas, release gates, or Tribunal source/docs changes.",342,no,Kujo Tribunal,1,https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,en,Kujo Tribunal — Kujo Agent Skill,"Use this skill when running, reviewing, integrating, or maintaining Tribunal local decision-evidence workflows: `tribunal review`, `resume`, `compare`, `re-review`, `kill`, `validate`, `audit`, `verify`, bundle/store/provenance commands, signed evidence, trust policies, run artifacts, schemas, release gates, or Tribunal source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,https://kujolang.ai/assets/images/social/kujo-tribunal-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-versionseal-workflows/,Kujo VersionSeal — Kujo Agent Skill | Kujolang.ai,49,no,"Use when operating or maintaining VersionSeal exact-version human approval: approval requests, approve/reject/request-changes decisions, revocation, expiry, checksum verification, quorum and separation-of-duties policies, signatures, replication conflicts, exports, or VersionSeal CLI/source/tests.",298,no,Kujo VersionSeal,1,https://kujolang.ai/ecosystem/skills/kujo-versionseal-workflows/,en,Kujo VersionSeal — Kujo Agent Skill,"Use when operating or maintaining VersionSeal exact-version human approval: approval requests, approve/reject/request-changes decisions, revocation, expiry, checksum verification, quorum and separation-of-duties policies, signatures, replication conflicts, exports, or VersionSeal CLI/source/tests.",https://kujolang.ai/ecosystem/skills/kujo-versionseal-workflows/,https://kujolang.ai/assets/images/social/kujo-versionseal-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,Kujo Watchdog — Kujo Agent Skill | Kujolang.ai,46,no,"Use this skill when running, configuring, testing, integrating, or maintaining Watchdog local AI telemetry/proxy workflows: `dashboard_server.kujo`, `/proxy/v1`, `/api/requests`, `/api/proxy-config`, SQLite telemetry, auth modes, redaction, rate limits, dashboard assets, benchmark scripts, AI Chat integration, or `watchdog` source/docs changes.",346,no,Kujo Watchdog,1,https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,en,Kujo Watchdog — Kujo Agent Skill,"Use this skill when running, configuring, testing, integrating, or maintaining Watchdog local AI telemetry/proxy workflows: `dashboard_server.kujo`, `/proxy/v1`, `/api/requests`, `/api/proxy-config`, SQLite telemetry, auth modes, redaction, rate limits, dashboard assets, benchmark scripts, AI Chat integration, or `watchdog` source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,https://kujolang.ai/assets/images/social/kujo-watchdog-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-way-development/,Kujo Way Development — Kujo Agent Skill | Kujolang.ai,53,no,"Use when building or substantially reviewing a Kujo-related project that needs cross-ecosystem routing, compact agent-readable code, deterministic AI/offline behavior, and evidence-backed completion. For a narrow syntax question only, prefer kujo-core-language; for one specialized ecosystem tool, prefer its focused workflow skill.",332,no,Kujo Way Development,1,https://kujolang.ai/ecosystem/skills/kujo-way-development/,en,Kujo Way Development — Kujo Agent Skill,"Use when building or substantially reviewing a Kujo-related project that needs cross-ecosystem routing, compact agent-readable code, deterministic AI/offline behavior, and evidence-backed completion. For a narrow syntax question only, prefer kujo-core-language; for one specialized ecosystem tool, prefer its focused workflow skill.",https://kujolang.ai/ecosystem/skills/kujo-way-development/,https://kujolang.ai/assets/images/social/kujo-way-development.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,Kujo Workcell — Kujo Agent Skill | Kujolang.ai,46,no,"Use this skill when initializing, validating, inspecting, running, verifying, cleaning, or maintaining Workcell local Docker/Podman execution sandboxes: `workcell.json`, `bin/workcell`, `doctor`, `init`, `validate`, `inspect`, `run`, `verify`, `clean`, `.workcell/runs/`, receipts, manifests, artifacts, runtime boundaries, release reports, or Workcell source/docs changes.",373,no,Kujo Workcell,1,https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,en,Kujo Workcell — Kujo Agent Skill,"Use this skill when initializing, validating, inspecting, running, verifying, cleaning, or maintaining Workcell local Docker/Podman execution sandboxes: `workcell.json`, `bin/workcell`, `doctor`, `init`, `validate`, `inspect`, `run`, `verify`, `clean`, `.workcell/runs/`, receipts, manifests, artifacts, runtime boundaries, release reports, or Workcell source/docs changes.",https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,https://kujolang.ai/assets/images/social/kujo-workcell-workflows.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/publishing-house-profile-setup/,Publishing House Profile Setup — Kujo Agent Skill | Kujolang.ai,63,no,"Use when onboarding or validating a portable Kujo Publishing House: House, Brand, and Audience profiles; owner and approval roles; mission, quality and risk posture; portfolio constraints; voice and terminology; audiences, channels, accessibility; destinations, adapter references, permission defaults, validity dates, or escalation contacts.",342,no,Publishing House Profile Setup,1,https://kujolang.ai/ecosystem/skills/publishing-house-profile-setup/,en,Publishing House Profile Setup — Kujo Agent Skill,"Use when onboarding or validating a portable Kujo Publishing House: House, Brand, and Audience profiles; owner and approval roles; mission, quality and risk posture; portfolio constraints; voice and terminology; audiences, channels, accessibility; destinations, adapter references, permission defaults, validity dates, or escalation contacts.",https://kujolang.ai/ecosystem/skills/publishing-house-profile-setup/,https://kujolang.ai/assets/images/social/publishing-house-profile-setup.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/publishing-house-quality-calibration/,Publishing House Quality Calibration — Kujo Agent Skill | Kujolang.ai,69,no,"Use when running, reviewing, extending, or maintaining Publishing House premium-quality calibration: the eight-dimension rubric, blinded A/B fixtures, judge protocol/schema, expected judgments, generic-work signals, blocking failures, role coverage, BluePencil calibration records, or calibration corpus validation.",315,no,Publishing House Quality Calibration,1,https://kujolang.ai/ecosystem/skills/publishing-house-quality-calibration/,en,Publishing House Quality Calibration — Kujo Agent Skill,"Use when running, reviewing, extending, or maintaining Publishing House premium-quality calibration: the eight-dimension rubric, blinded A/B fixtures, judge protocol/schema, expected judgments, generic-work signals, blocking failures, role coverage, BluePencil calibration records, or calibration corpus validation.",https://kujolang.ai/ecosystem/skills/publishing-house-quality-calibration/,https://kujolang.ai/assets/images/social/publishing-house-quality-calibration.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,WebOps Accessibility Review — Kujo Agent Skill | Kujolang.ai,60,no,Use when running repeatable automated accessibility review with explicit manual gaps.,85,no,WebOps Accessibility Review,1,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,en,WebOps Accessibility Review — Kujo Agent Skill,Use when running repeatable automated accessibility review with explicit manual gaps.,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,https://kujolang.ai/assets/images/social/webops-accessibility-review.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,WebOps AI Search Visibility — Kujo Agent Skill | Kujolang.ai,60,no,Use when running repeatable AI/search visibility benchmark suites.,66,no,WebOps AI Search Visibility,1,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,en,WebOps AI Search Visibility — Kujo Agent Skill,Use when running repeatable AI/search visibility benchmark suites.,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,https://kujolang.ai/assets/images/social/webops-ai-search-visibility.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,WebOps Analytics Analysis — Kujo Agent Skill | Kujolang.ai,58,no,Use when analyzing real website behavior from normalized analytics evidence.,76,no,WebOps Analytics Analysis,1,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,en,WebOps Analytics Analysis — Kujo Agent Skill,Use when analyzing real website behavior from normalized analytics evidence.,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,https://kujolang.ai/assets/images/social/webops-analytics-analysis.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,WebOps Backlink And Mention Analysis — Kujo Agent Skill | Kujolang.ai,69,no,"Use when analyzing new/lost backlinks, linked and unlinked mentions, and evidence-backed link concerns.",103,no,WebOps Backlink And Mention Analysis,1,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,en,WebOps Backlink And Mention Analysis — Kujo Agent Skill,"Use when analyzing new/lost backlinks, linked and unlinked mentions, and evidence-backed link concerns.",https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,https://kujolang.ai/assets/images/social/webops-backlink-and-mention-analysis.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,WebOps Cannibalization — Kujo Agent Skill | Kujolang.ai,55,no,Use when identifying likely intent competition while separating normal overlap.,79,no,WebOps Cannibalization,1,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,en,WebOps Cannibalization — Kujo Agent Skill,Use when identifying likely intent competition while separating normal overlap.,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,https://kujolang.ai/assets/images/social/webops-cannibalization.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,WebOps Capability Preflight — Kujo Agent Skill | Kujolang.ai,60,no,"Use when checking which WebOps website, repository, browser, search, analytics, performance, backlink, keyword, publishing, distribution, or submission capabilities are available.",179,no,WebOps Capability Preflight,1,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,en,WebOps Capability Preflight — Kujo Agent Skill,"Use when checking which WebOps website, repository, browser, search, analytics, performance, backlink, keyword, publishing, distribution, or submission capabilities are available.",https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,https://kujolang.ai/assets/images/social/webops-capability-preflight.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,WebOps Competitor Intelligence — Kujo Agent Skill | Kujolang.ai,63,no,Use when monitoring selected public competitors or peers for meaningful change.,79,no,WebOps Competitor Intelligence,1,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,en,WebOps Competitor Intelligence — Kujo Agent Skill,Use when monitoring selected public competitors or peers for meaningful change.,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,https://kujolang.ai/assets/images/social/webops-competitor-intelligence.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,WebOps Content Accuracy — Kujo Agent Skill | Kujolang.ai,56,no,Use when reviewing website claims for outdated or invalid guidance.,67,no,WebOps Content Accuracy,1,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,en,WebOps Content Accuracy — Kujo Agent Skill,Use when reviewing website claims for outdated or invalid guidance.,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,https://kujolang.ai/assets/images/social/webops-content-accuracy.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,WebOps Content Decay — Kujo Agent Skill | Kujolang.ai,53,no,Use when identifying content deterioration or staleness without conflating age and decline.,91,no,WebOps Content Decay,1,https://kujolang.ai/ecosystem/skills/webops-content-decay/,en,WebOps Content Decay — Kujo Agent Skill,Use when identifying content deterioration or staleness without conflating age and decline.,https://kujolang.ai/ecosystem/skills/webops-content-decay/,https://kujolang.ai/assets/images/social/webops-content-decay.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,WebOps Content Gap — Kujo Agent Skill | Kujolang.ai,51,no,Use when classifying site coverage against audience/search needs.,65,no,WebOps Content Gap,1,https://kujolang.ai/ecosystem/skills/webops-content-gap/,en,WebOps Content Gap — Kujo Agent Skill,Use when classifying site coverage against audience/search needs.,https://kujolang.ai/ecosystem/skills/webops-content-gap/,https://kujolang.ai/assets/images/social/webops-content-gap.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,WebOps Content Portfolio — Kujo Agent Skill | Kujolang.ai,57,no,Use when assigning longitudinal content portfolio states.,57,no,WebOps Content Portfolio,1,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,en,WebOps Content Portfolio — Kujo Agent Skill,Use when assigning longitudinal content portfolio states.,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,https://kujolang.ai/assets/images/social/webops-content-portfolio.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,WebOps Content Pruning — Kujo Agent Skill | Kujolang.ai,55,no,"Use when reviewing obsolete or redundant content for keep, refresh, merge, redirect, or retire proposals.",105,no,WebOps Content Pruning,1,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,en,WebOps Content Pruning — Kujo Agent Skill,"Use when reviewing obsolete or redundant content for keep, refresh, merge, redirect, or retire proposals.",https://kujolang.ai/ecosystem/skills/webops-content-pruning/,https://kujolang.ai/assets/images/social/webops-content-pruning.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,WebOps Distribution — Kujo Agent Skill | Kujolang.ai,52,no,Use when creating source-grounded distribution assets and optionally publishing with ACT authority.,99,no,WebOps Distribution,1,https://kujolang.ai/ecosystem/skills/webops-distribution/,en,WebOps Distribution — Kujo Agent Skill,Use when creating source-grounded distribution assets and optionally publishing with ACT authority.,https://kujolang.ai/ecosystem/skills/webops-distribution/,https://kujolang.ai/assets/images/social/webops-distribution.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,WebOps Indexation — Kujo Agent Skill | Kujolang.ai,50,no,"Use when auditing crawlability, local indexability, and confirmed provider index state.",87,no,WebOps Indexation,1,https://kujolang.ai/ecosystem/skills/webops-indexation/,en,WebOps Indexation — Kujo Agent Skill,"Use when auditing crawlability, local indexability, and confirmed provider index state.",https://kujolang.ai/ecosystem/skills/webops-indexation/,https://kujolang.ai/assets/images/social/webops-indexation.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,WebOps Information Architecture — Kujo Agent Skill | Kujolang.ai,64,no,"Use when auditing site navigation, hierarchy, taxonomy, URLs, depth, clusters, and discoverability.",99,no,WebOps Information Architecture,1,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,en,WebOps Information Architecture — Kujo Agent Skill,"Use when auditing site navigation, hierarchy, taxonomy, URLs, depth, clusters, and discoverability.",https://kujolang.ai/ecosystem/skills/webops-information-architecture/,https://kujolang.ai/assets/images/social/webops-information-architecture.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,WebOps Internal Linking — Kujo Agent Skill | Kujolang.ai,56,no,"Use when analyzing, proposing, or explicitly applying contextual internal links.",80,no,WebOps Internal Linking,1,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,en,WebOps Internal Linking — Kujo Agent Skill,"Use when analyzing, proposing, or explicitly applying contextual internal links.",https://kujolang.ai/ecosystem/skills/webops-internal-linking/,https://kujolang.ai/assets/images/social/webops-internal-linking.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,WebOps Keyword Opportunity — Kujo Agent Skill | Kujolang.ai,59,no,"Use when finding query opportunities while separating measurement, estimates, and public research.",98,no,WebOps Keyword Opportunity,1,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,en,WebOps Keyword Opportunity — Kujo Agent Skill,"Use when finding query opportunities while separating measurement, estimates, and public research.",https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,https://kujolang.ai/assets/images/social/webops-keyword-opportunity.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,WebOps Link Health — Kujo Agent Skill | Kujolang.ai,51,no,"Use when auditing broken, redirected, malformed, or unexpected links.",69,no,WebOps Link Health,1,https://kujolang.ai/ecosystem/skills/webops-link-health/,en,WebOps Link Health — Kujo Agent Skill,"Use when auditing broken, redirected, malformed, or unexpected links.",https://kujolang.ai/ecosystem/skills/webops-link-health/,https://kujolang.ai/assets/images/social/webops-link-health.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,WebOps Longitudinal Findings — Kujo Agent Skill | Kujolang.ai,61,no,"Use when creating, comparing, or updating stable WebOps findings, recommendations, actions, outcomes, and recurring-run history.",128,no,WebOps Longitudinal Findings,1,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,en,WebOps Longitudinal Findings — Kujo Agent Skill,"Use when creating, comparing, or updating stable WebOps findings, recommendations, actions, outcomes, and recurring-run history.",https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,https://kujolang.ai/assets/images/social/webops-longitudinal-findings.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,WebOps Reporting — Kujo Agent Skill | Kujolang.ai,49,no,Use when synthesizing validated specialist evidence into quiet WebOps reports.,78,no,WebOps Reporting,1,https://kujolang.ai/ecosystem/skills/webops-reporting/,en,WebOps Reporting — Kujo Agent Skill,Use when synthesizing validated specialist evidence into quiet WebOps reports.,https://kujolang.ai/ecosystem/skills/webops-reporting/,https://kujolang.ai/assets/images/social/webops-reporting.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,WebOps Schema And Metadata — Kujo Agent Skill | Kujolang.ai,59,no,Use when auditing structured data and page/social metadata.,59,no,WebOps Schema And Metadata,1,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,en,WebOps Schema And Metadata — Kujo Agent Skill,Use when auditing structured data and page/social metadata.,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,https://kujolang.ai/assets/images/social/webops-schema-and-metadata.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,WebOps Search Performance — Kujo Agent Skill | Kujolang.ai,58,no,Use when analyzing longitudinal measured search performance.,60,no,WebOps Search Performance,1,https://kujolang.ai/ecosystem/skills/webops-search-performance/,en,WebOps Search Performance — Kujo Agent Skill,Use when analyzing longitudinal measured search performance.,https://kujolang.ai/ecosystem/skills/webops-search-performance/,https://kujolang.ai/assets/images/social/webops-search-performance.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,WebOps Search Standards Watch — Kujo Agent Skill | Kujolang.ai,62,no,"Use when monitoring authoritative search, indexing, structured-data, analytics, browser, AI-search, and web-standard changes.",125,no,WebOps Search Standards Watch,1,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,en,WebOps Search Standards Watch — Kujo Agent Skill,"Use when monitoring authoritative search, indexing, structured-data, analytics, browser, AI-search, and web-standard changes.",https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,https://kujolang.ai/assets/images/social/webops-search-standards-watch.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,WebOps Search Submission — Kujo Agent Skill | Kujolang.ai,57,no,Use when preflighting or performing explicit ACT search submission through supported providers.,95,no,WebOps Search Submission,1,https://kujolang.ai/ecosystem/skills/webops-search-submission/,en,WebOps Search Submission — Kujo Agent Skill,Use when preflighting or performing explicit ACT search submission through supported providers.,https://kujolang.ai/ecosystem/skills/webops-search-submission/,https://kujolang.ai/assets/images/social/webops-search-submission.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,WebOps Site Profile — Kujo Agent Skill | Kujolang.ai,52,no,"Use when configuring or validating a portable WebOps site profile, repository binding, integration references, permission default, or site identity.",148,no,WebOps Site Profile,1,https://kujolang.ai/ecosystem/skills/webops-site-profile/,en,WebOps Site Profile — Kujo Agent Skill,"Use when configuring or validating a portable WebOps site profile, repository binding, integration references, permission default, or site identity.",https://kujolang.ai/ecosystem/skills/webops-site-profile/,https://kujolang.ai/assets/images/social/webops-site-profile.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,WebOps Technical SEO — Kujo Agent Skill | Kujolang.ai,53,no,Use when performing a deterministic technical SEO audit from crawl evidence.,76,no,WebOps Technical SEO,1,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,en,WebOps Technical SEO — Kujo Agent Skill,Use when performing a deterministic technical SEO audit from crawl evidence.,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,https://kujolang.ai/assets/images/social/webops-technical-seo.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,WebOps Web Performance — Kujo Agent Skill | Kujolang.ai,55,no,Use when analyzing lab and field website performance as distinct evidence classes.,82,no,WebOps Web Performance,1,https://kujolang.ai/ecosystem/skills/webops-web-performance/,en,WebOps Web Performance — Kujo Agent Skill,Use when analyzing lab and field website performance as distinct evidence classes.,https://kujolang.ai/ecosystem/skills/webops-web-performance/,https://kujolang.ai/assets/images/social/webops-web-performance.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/spec/,Spec — Kujo Ecosystem | Kujolang.ai,35,no,"Structured task contracts for goals, scope, acceptance criteria, risks, dependencies, approvals, exports, and evaluation requirements.",134,no,Spec,1,https://kujolang.ai/ecosystem/spec/,en,Spec — Kujo Ecosystem,"Structured task contracts for goals, scope, acceptance criteria, risks, dependencies, approvals, exports, and evaluation requirements.",https://kujolang.ai/ecosystem/spec/,https://kujolang.ai/assets/images/social/spec.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/ssg/,SSG — Kujo Ecosystem | Kujolang.ai,34,no,"Deterministic static publishing for Markdown, templates, taxonomies, metadata, feeds, sitemaps, robots, llms.txt, and starter content.",134,no,SSG,1,https://kujolang.ai/ecosystem/ssg/,en,SSG — Kujo Ecosystem,"Deterministic static publishing for Markdown, templates, taxonomies, metadata, feeds, sitemaps, robots, llms.txt, and starter content.",https://kujolang.ai/ecosystem/ssg/,https://kujolang.ai/assets/images/social/ssg.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/storydesk/,StoryDesk — Kujo Ecosystem | Kujolang.ai,40,no,"A local-first editorial control desk for ideas, campaigns, commissions, assignments, dependencies, packets, handoffs, and human review queues.",142,no,StoryDesk,1,https://kujolang.ai/ecosystem/storydesk/,en,StoryDesk — Kujo Ecosystem,"A local-first editorial control desk for ideas, campaigns, commissions, assignments, dependencies, packets, handoffs, and human review queues.",https://kujolang.ai/ecosystem/storydesk/,https://kujolang.ai/assets/images/social/storydesk.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/tooling/,Tooling ecosystem | Kujolang.ai,31,no,"Choose focused local-first tools for context, execution, publishing, evidence, safety, interface delivery, architecture, and release readiness.",143,no,Tooling,1,https://kujolang.ai/ecosystem/tooling/,en,Tooling ecosystem,"Choose focused local-first tools for context, execution, publishing, evidence, safety, interface delivery, architecture, and release readiness.",https://kujolang.ai/ecosystem/tooling/,https://kujolang.ai/assets/images/social/tooling.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/totalrecall/,TotalRecall — Kujo Ecosystem | Kujolang.ai,42,no,"A local-first ingestion showcase that turns meetings, transcripts, chat exports, Slack threads, and GitHub activity into durable local knowledge.",145,no,TotalRecall,1,https://kujolang.ai/ecosystem/totalrecall/,en,TotalRecall — Kujo Ecosystem,"A local-first ingestion showcase that turns meetings, transcripts, chat exports, Slack threads, and GitHub activity into durable local knowledge.",https://kujolang.ai/ecosystem/totalrecall/,https://kujolang.ai/assets/images/social/totalrecall.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/tribunal/,Tribunal — Kujo Ecosystem | Kujolang.ai,39,no,"A local-first decision review engine that turns consequential proposals into adversarial hearings and durable, execution-ready decision evidence.",145,no,Tribunal,1,https://kujolang.ai/ecosystem/tribunal/,en,Tribunal — Kujo Ecosystem,"A local-first decision review engine that turns consequential proposals into adversarial hearings and durable, execution-ready decision evidence.",https://kujolang.ai/ecosystem/tribunal/,https://kujolang.ai/assets/images/social/tribunal.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/versionseal/,VersionSeal — Kujo Ecosystem | Kujolang.ai,42,no,"A local-first approval ledger for exact-version human authorization, explicit scope, revocation, and checksum-backed verification.",130,no,VersionSeal,1,https://kujolang.ai/ecosystem/versionseal/,en,VersionSeal — Kujo Ecosystem,"A local-first approval ledger for exact-version human authorization, explicit scope, revocation, and checksum-backed verification.",https://kujolang.ai/ecosystem/versionseal/,https://kujolang.ai/assets/images/social/versionseal.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/ward/,Ward — Kujo Ecosystem | Kujolang.ai,35,no,"A local Dependabot security command center for collecting alerts, planning remediation, preparing safe fixes, verifying changes, and generating reports.",152,no,Ward,1,https://kujolang.ai/ecosystem/ward/,en,Ward — Kujo Ecosystem,"A local Dependabot security command center for collecting alerts, planning remediation, preparing safe fixes, verifying changes, and generating reports.",https://kujolang.ai/ecosystem/ward/,https://kujolang.ai/assets/images/social/ward.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/watchdog/,Watchdog — Kujo Ecosystem | Kujolang.ai,39,no,"An OpenAI-compatible proxy and dashboard for request, tool, step, audit, cost, latency, error, and redaction telemetry.",119,no,Watchdog,1,https://kujolang.ai/ecosystem/watchdog/,en,Watchdog — Kujo Ecosystem,"An OpenAI-compatible proxy and dashboard for request, tool, step, audit, cost, latency, error, and redaction telemetry.",https://kujolang.ai/ecosystem/watchdog/,https://kujolang.ai/assets/images/social/watchdog.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/workcell/,Workcell — Kujo Ecosystem | Kujolang.ai,39,no,"Run bounded Kujo and agent workflows in disposable workspaces with explicit policy, selective artifact export, and verifiable evidence.",135,no,Workcell,1,https://kujolang.ai/ecosystem/workcell/,en,Workcell — Kujo Ecosystem,"Run bounded Kujo and agent workflows in disposable workspaces with explicit policy, selective artifact export, and verifiable evidence.",https://kujolang.ai/ecosystem/workcell/,https://kujolang.ai/assets/images/social/workcell.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,Agency Runner — Kujo Workflow | Kujolang.ai,43,no,Turn an agency task and site profile into a resumable local proof packet.,73,no,Agency Runner,1,https://kujolang.ai/ecosystem/workflows/agency-runner/,en,Agency Runner — Kujo Workflow,Turn an agency task and site profile into a resumable local proof packet.,https://kujolang.ai/ecosystem/workflows/agency-runner/,https://kujolang.ai/assets/images/social/agency-runner.jpg,summary_large_image,Kujo Team,,200
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,Agency Verified Fix Loop — Kujo Workflow | Kujolang.ai,54,no,Demonstrate a deterministic browser-visible fix with staged evidence and handoff.,81,no,Agency Verified Fix Loop,1,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,en,Agency Verified Fix Loop — Kujo Workflow,Demonstrate a deterministic browser-visible fix with staged evidence and handoff.,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,https://kujolang.ai/assets/images/social/agency-verified-fix-loop.jpg,summary_large_image,Kujo Team,,200
