phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://kujolang.ai/ecosystem/skills/kujo-tool-building/,content/skills/053-kujo-tool-building.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/kujo-tool-building/,200,Kujo Tool Building — Kujo Agent Skill | Kujolang.ai,51,"Use this skill when building practical Kujo CLI tools, quality gates, policy checkers, repo scanners, JSON-reporting scripts, or local automation that needs deterministic arguments, output, and exit behavior.",208,Kujo Tool Building,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo Tool Building > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,168,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e8ca66edab6d67e4379554d73a2bc66befed4d67f66a77fbd8c81cf20dc6d18d,
after,https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,content/skills/054-kujo-tribunal-workflows.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/kujo-tribunal-workflows/,200,Kujo Tribunal — Kujo Agent Skill | Kujolang.ai,46,"Use this skill when running, reviewing, integrating, or maintaining Tribunal local decision-evidence workflows: `tribunal review`, `resume`, `compare`, `re-review`, `kill`, `validate`, `audit`, `verify`, bundle/store/provenance commands, signed evidence, trust policies, run artifacts, schemas, release gates, or Tribunal source/docs changes.",342,Kujo Tribunal,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo Tribunal > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,233,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,00fbb02cb2fc7c25133c4969709dbc454adc85ec0f5ce9390c38f137311552c3,
after,https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,content/skills/055-kujo-watchdog-workflows.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/kujo-watchdog-workflows/,200,Kujo Watchdog — Kujo Agent Skill | Kujolang.ai,46,"Use this skill when running, configuring, testing, integrating, or maintaining Watchdog local AI telemetry/proxy workflows: `dashboard_server.kujo`, `/proxy/v1`, `/api/requests`, `/api/proxy-config`, SQLite telemetry, auth modes, redaction, rate limits, dashboard assets, benchmark scripts, AI Chat integration, or `watchdog` source/docs changes.",346,Kujo Watchdog,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo Watchdog > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,240,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,7dd6abd668df47278036b4717216f8f1a1e2e3c8cd35ce6e2a704ff8e95f7b0c,
after,https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,content/skills/056-kujo-workcell-workflows.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/kujo-workcell-workflows/,200,Kujo Workcell — Kujo Agent Skill | Kujolang.ai,46,"Use this skill when initializing, validating, inspecting, running, verifying, cleaning, or maintaining Workcell local Docker/Podman execution sandboxes: `workcell.json`, `bin/workcell`, `doctor`, `init`, `validate`, `inspect`, `run`, `verify`, `clean`, `.workcell/runs/`, receipts, manifests, artifacts, runtime boundaries, release reports, or Workcell source/docs changes.",373,Kujo Workcell,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo Workcell > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,259,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,1b3c457eb187260dbff3c9db1e1f1ec2cf9a7dcffcbe5929225aa48a02d3a65b,
after,https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,content/skills/057-webops-accessibility-review.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-accessibility-review/,200,Webops Accessibility Review — Kujo Agent Skill | Kujolang.ai,60,Use when running repeatable automated accessibility review with explicit manual gaps.,85,Webops Accessibility Review,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Accessibility Review > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,132,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,feb80a9d26c31663f87f60bff7d720d21b668b2426616d1732978fff7d0e7e98,
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,content/skills/058-webops-ai-search-visibility.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,200,Webops AI Search Visibility — Kujo Agent Skill | Kujolang.ai,60,Use when running repeatable AI/search visibility benchmark suites.,66,Webops AI Search Visibility,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops AI Search Visibility > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,f4f130136d7669ba0380e504280fc849fe0c875f019b3f43a60836d1e4374062,
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,content/skills/059-webops-analytics-analysis.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,200,Webops Analytics Analysis — Kujo Agent Skill | Kujolang.ai,58,Use when analyzing real website behavior from normalized analytics evidence.,76,Webops Analytics Analysis,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Analytics Analysis > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,47109ff6218a825c733ad61a4f7c782307a4dcdfa597fb0dc99830a210b5c85f,
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,content/skills/060-webops-backlink-and-mention-analysis.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,200,Webops Backlink And Mention Analysis — Kujo Agent Skill | Kujolang.ai,69,"Use when analyzing new/lost backlinks, linked and unlinked mentions, and evidence-backed link concerns.",103,Webops Backlink And Mention Analysis,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Backlink And Mention Analysis > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,137,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,31fd3c68b73589e7dfaeb5bfcad6a701409898240ada8a1a835291e20d03ff55,
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,content/skills/061-webops-cannibalization.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-cannibalization/,200,Webops Cannibalization — Kujo Agent Skill | Kujolang.ai,55,Use when identifying likely intent competition while separating normal overlap.,79,Webops Cannibalization,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Cannibalization > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,130,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,d95d60832dac67af744dd0e081fb93bb7a11752391af2c8b69d8c64d23381117,
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,content/skills/062-webops-capability-preflight.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,200,Webops Capability Preflight — Kujo Agent Skill | Kujolang.ai,60,"Use when checking which WebOps website, repository, browser, search, analytics, performance, backlink, keyword, publishing, distribution, or submission capabilities are available.",179,Webops Capability Preflight,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Capability Preflight > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,140,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4f4a2d26c0e2a788f95449e621e2a8489f83213c26d92e0e1725ca98a01e9c62,
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,content/skills/063-webops-competitor-intelligence.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,200,Webops Competitor Intelligence — Kujo Agent Skill | Kujolang.ai,63,Use when monitoring selected public competitors or peers for meaningful change.,79,Webops Competitor Intelligence,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Competitor Intelligence > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,ca2a2ce145a1dd4823ca452b840a8b82685a33c55aefa564e0456c3111a98e4c,
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,content/skills/064-webops-content-accuracy.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,200,Webops Content Accuracy — Kujo Agent Skill | Kujolang.ai,56,Use when reviewing website claims for outdated or invalid guidance.,67,Webops Content Accuracy,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Accuracy > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,130,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,2a794c1898e4f35340059de197881d3962e688f3428ca16e4026c31c925690a1,
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,content/skills/065-webops-content-decay.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-content-decay/,200,Webops Content Decay — Kujo Agent Skill | Kujolang.ai,53,Use when identifying content deterioration or staleness without conflating age and decline.,91,Webops Content Decay,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Decay > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,132,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e2417f97c1ff9f44354c74bb9f55775a5115b854b2332ebff403f3a5be733c6d,
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,content/skills/066-webops-content-gap.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-content-gap/,200,Webops Content Gap — Kujo Agent Skill | Kujolang.ai,51,Use when classifying site coverage against audience/search needs.,65,Webops Content Gap,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Gap > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,129,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e368309f2b3ffffccbdc59f01f96e74fd51f1e1d6c699bb809e1f8c2f930d4d9,
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,content/skills/067-webops-content-portfolio.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,200,Webops Content Portfolio — Kujo Agent Skill | Kujolang.ai,57,Use when assigning longitudinal content portfolio states.,57,Webops Content Portfolio,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Portfolio > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,125,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,f7a866cae7e4ec88c744dc0a784abb50bf5baefdbee76ad0c68992fcbdc75bd8,
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,content/skills/068-webops-content-pruning.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-content-pruning/,200,Webops Content Pruning — Kujo Agent Skill | Kujolang.ai,55,"Use when reviewing obsolete or redundant content for keep, refresh, merge, redirect, or retire proposals.",105,Webops Content Pruning,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Content Pruning > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,139,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,bbf10e3162bedce4e72063ed514bd7fde1417f9383dca4a1dda056989cc2ca47,
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,content/skills/069-webops-distribution.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-distribution/,200,Webops Distribution — Kujo Agent Skill | Kujolang.ai,52,Use when creating source-grounded distribution assets and optionally publishing with ACT authority.,99,Webops Distribution,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Distribution > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,132,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,5845ad527a8c671b9dfe798c18c55589fcabeb297331ee9741c8966e4c64cc58,
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,content/skills/070-webops-indexation.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-indexation/,200,Webops Indexation — Kujo Agent Skill | Kujolang.ai,50,"Use when auditing crawlability, local indexability, and confirmed provider index state.",87,Webops Indexation,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Indexation > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,af38e44da1419e41db56d3468b0b0758289f6fb43c23a6da7b7be28edc98c986,
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,content/skills/071-webops-information-architecture.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-information-architecture/,200,Webops Information Architecture — Kujo Agent Skill | Kujolang.ai,64,"Use when auditing site navigation, hierarchy, taxonomy, URLs, depth, clusters, and discoverability.",99,Webops Information Architecture,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Information Architecture > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,133,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,b8199a0bd2b5b87921b7b693120929f373c3e8cca87de4430de8479542a3154c,
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,content/skills/072-webops-internal-linking.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-internal-linking/,200,Webops Internal Linking — Kujo Agent Skill | Kujolang.ai,56,"Use when analyzing, proposing, or explicitly applying contextual internal links.",80,Webops Internal Linking,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Internal Linking > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,132,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,da627835ad9ef044dbda52365e01631e3437cdc547dad5390a0a754aff9d5d75,
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,content/skills/073-webops-keyword-opportunity.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,200,Webops Keyword Opportunity — Kujo Agent Skill | Kujolang.ai,59,"Use when finding query opportunities while separating measurement, estimates, and public research.",98,Webops Keyword Opportunity,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Keyword Opportunity > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,1b33f10eabe4cddba7bfba1edbd93b3b7e485b5e8a32123987048045fc4486d3,
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,content/skills/074-webops-link-health.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-link-health/,200,Webops Link Health — Kujo Agent Skill | Kujolang.ai,51,"Use when auditing broken, redirected, malformed, or unexpected links.",69,Webops Link Health,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Link Health > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,39da09b42af2c052303fd9d9b8b191c1cbcdfe59518347b2ce12933d89449059,
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,content/skills/075-webops-longitudinal-findings.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,200,Webops Longitudinal Findings — Kujo Agent Skill | Kujolang.ai,61,"Use when creating, comparing, or updating stable WebOps findings, recommendations, actions, outcomes, and recurring-run history.",128,Webops Longitudinal Findings,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Longitudinal Findings > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,135,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,fa05ec114935631b72fd62f8aebd25f7298697438c56e341b24cf4931a05c0b9,
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,content/skills/076-webops-reporting.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-reporting/,200,Webops Reporting — Kujo Agent Skill | Kujolang.ai,49,Use when synthesizing validated specialist evidence into quiet WebOps reports.,78,Webops Reporting,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Reporting > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,bf0e9b4df3115106c333223ae4edcd56fc62b9fa041bbd54e592563e289823a0,
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,content/skills/077-webops-schema-and-metadata.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,200,Webops Schema And Metadata — Kujo Agent Skill | Kujolang.ai,59,Use when auditing structured data and page/social metadata.,59,Webops Schema And Metadata,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Schema And Metadata > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,130,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,44ce8b904f2f032ad60589590ac699b3af33d97e5b218a7dab682944f7f1d067,
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,content/skills/078-webops-search-performance.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-search-performance/,200,Webops Search Performance — Kujo Agent Skill | Kujolang.ai,58,Use when analyzing longitudinal measured search performance.,60,Webops Search Performance,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Search Performance > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,128,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,198c9eca25fc724db57876cee5232afcf3532477f153026b0e9751cc01568a42,
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,content/skills/079-webops-search-standards-watch.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,200,Webops Search Standards Watch — Kujo Agent Skill | Kujolang.ai,62,"Use when monitoring authoritative search, indexing, structured-data, analytics, browser, AI-search, and web-standard changes.",125,Webops Search Standards Watch,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Search Standards Watch > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,135,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,9620d097406d2b51445c6b0c849bc668138db49855d3592b2485f011406d1f40,
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,content/skills/080-webops-search-submission.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-search-submission/,200,Webops Search Submission — Kujo Agent Skill | Kujolang.ai,57,Use when preflighting or performing explicit ACT search submission through supported providers.,95,Webops Search Submission,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Search Submission > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,133,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,2d0c941f2bb89a93f5fef1dce31ef41d34f895b131a63e488aba5a09cf27a325,
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,content/skills/081-webops-site-profile.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-site-profile/,200,Webops Site Profile — Kujo Agent Skill | Kujolang.ai,52,"Use when configuring or validating a portable WebOps site profile, repository binding, integration references, permission default, or site identity.",148,Webops Site Profile,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Site Profile > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,139,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,3009c17ab27e6d947134eb5a0ddc9000e8c0f2dafa897ddf779744dbf6b805a8,
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,content/skills/082-webops-technical-seo.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-technical-seo/,200,Webops Technical SEO — Kujo Agent Skill | Kujolang.ai,53,Use when performing a deterministic technical SEO audit from crawl evidence.,76,Webops Technical SEO,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Technical SEO > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,5a5218e724a1d07593e049f8354662ff4cb456201dd1d00102ebb8f6d2c59048,
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,content/skills/083-webops-web-performance.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/skills/webops-web-performance/,200,Webops Web Performance — Kujo Agent Skill | Kujolang.ai,55,Use when analyzing lab and field website performance as distinct evidence classes.,82,Webops Web Performance,H2:Quick Install > H2:Give this prompt to your agent > H1:Webops Web Performance > H2:What it covers > H2:Released guidance > H2:Release boundary > H2:Source > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,3,28,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,065018cc218b7f899bd0c277602a31341611b3b62af8d03d4d97994da4217129,
after,https://kujolang.ai/ecosystem/spec/,content/ecosystem/12-spec.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/spec/,200,Spec — Kujo Ecosystem | Kujolang.ai,35,"Structured task contracts for goals, scope, acceptance criteria, risks, dependencies, approvals, exports, and evaluation requirements.",134,Spec,H2:Quick Install > H2:Give this prompt to your agent > H1:Spec > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,131,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,8ea186072cde618292614120b6ec301d6aeeec12807986584d2eac236557e4c5,
after,https://kujolang.ai/ecosystem/ssg/,content/ecosystem/43-ssg.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/ssg/,200,SSG — Kujo Ecosystem | Kujolang.ai,34,"Deterministic static publishing for Markdown, templates, taxonomies, metadata, feeds, sitemaps, robots, llms.txt, and starter content.",134,SSG,H2:Quick Install > H2:Give this prompt to your agent > H1:SSG > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,137,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,a459055c15e2db64dd72b987e784ca1a4844d558b42e50b354118f541689c0f6,
after,https://kujolang.ai/ecosystem/tooling/,templates/page-ecosystem-section.html,collection,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/tooling/,200,Tooling ecosystem | Kujolang.ai,31,"Choose focused local-first tools for context, execution, evidence, safety, interface delivery, architecture, and release readiness.",131,Tooling,H2:Quick Install > H2:Give this prompt to your agent > H1:Tooling > H2:Tooling catalog > H2:Muzzle > H2:RunLedger > H2:ChangeBucket > H2:PatchBrief > H2:Concord > H2:ShipCheck > H2:PackWrite > H2:CaseFile > H2:Lens > H2:Ward > H2:Howl > H2:Workcell > H2:Redact > H2:SiteKit > H2:ContentGraph > H2:SearchBridge > H2:SiteProbe,390,en,,,Kujo Team,no,CollectionPage|Organization,332,79,7,0,NOT AVAILABLE — DATA ACCESS REQUIRED,20,0,0,1,no,yes,no,no,674bf00859475288f2dfd8715968e4728bb1de392b9dcc4023eecf3299d36504,
after,https://kujolang.ai/ecosystem/totalrecall/,content/ecosystem/44-totalrecall.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/totalrecall/,200,TotalRecall — Kujo Ecosystem | Kujolang.ai,42,"A local-first ingestion showcase that turns meetings, transcripts, chat exports, Slack threads, and GitHub activity into durable local knowledge.",145,TotalRecall,H2:Quick Install > H2:Give this prompt to your agent > H1:TotalRecall > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,153,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,28,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,dac6d6da07001146b7d58564d4f1ccc6931594b15bf07faf6cef8db498bd52b9,
