phase,source_url,image_url,source_file,alt,width,height,loading,format,bytes,exists,issues
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,https://kujolang.ai/images/skill-webops-ai-search-visibility-364da6580640.webp,images/skill-webops-ai-search-visibility-364da6580640.webp,Featured image for Webops AI Search Visibility,1916,821,eager,webp,25300,True,
after,https://kujolang.ai/ecosystem/skills/webops-ai-search-visibility/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,https://kujolang.ai/images/skill-webops-analytics-analysis-4a43c8319c34.webp,images/skill-webops-analytics-analysis-4a43c8319c34.webp,Featured image for Webops Analytics Analysis,1916,821,eager,webp,27126,True,
after,https://kujolang.ai/ecosystem/skills/webops-analytics-analysis/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,https://kujolang.ai/images/skill-webops-backlink-and-mention-analysis-33cd945bed96.webp,images/skill-webops-backlink-and-mention-analysis-33cd945bed96.webp,Featured image for Webops Backlink And Mention Analysis,1916,821,eager,webp,22490,True,
after,https://kujolang.ai/ecosystem/skills/webops-backlink-and-mention-analysis/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,https://kujolang.ai/images/skill-webops-cannibalization-996923b68ff3.webp,images/skill-webops-cannibalization-996923b68ff3.webp,Featured image for Webops Cannibalization,1916,821,eager,webp,28402,True,
after,https://kujolang.ai/ecosystem/skills/webops-cannibalization/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,https://kujolang.ai/images/skill-webops-capability-preflight-ae62143e180b.webp,images/skill-webops-capability-preflight-ae62143e180b.webp,Featured image for Webops Capability Preflight,1916,821,eager,webp,24394,True,
after,https://kujolang.ai/ecosystem/skills/webops-capability-preflight/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,https://kujolang.ai/images/skill-webops-competitor-intelligence-e5692be23154.webp,images/skill-webops-competitor-intelligence-e5692be23154.webp,Featured image for Webops Competitor Intelligence,1916,821,eager,webp,16938,True,
after,https://kujolang.ai/ecosystem/skills/webops-competitor-intelligence/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,https://kujolang.ai/images/skill-webops-content-accuracy-18c1b3801926.webp,images/skill-webops-content-accuracy-18c1b3801926.webp,Featured image for Webops Content Accuracy,1916,821,eager,webp,29806,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-accuracy/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,https://kujolang.ai/images/skill-webops-content-decay-9e48fcdaf900.webp,images/skill-webops-content-decay-9e48fcdaf900.webp,Featured image for Webops Content Decay,1916,821,eager,webp,25966,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-decay/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,https://kujolang.ai/images/skill-webops-content-gap-422fd4300815.webp,images/skill-webops-content-gap-422fd4300815.webp,Featured image for Webops Content Gap,1916,821,eager,webp,23128,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-gap/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,https://kujolang.ai/images/skill-webops-content-portfolio-26d7360257f8.webp,images/skill-webops-content-portfolio-26d7360257f8.webp,Featured image for Webops Content Portfolio,1916,821,eager,webp,27954,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-portfolio/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,https://kujolang.ai/images/skill-webops-content-pruning-4715e06d1c4a.webp,images/skill-webops-content-pruning-4715e06d1c4a.webp,Featured image for Webops Content Pruning,1916,821,eager,webp,36616,True,
after,https://kujolang.ai/ecosystem/skills/webops-content-pruning/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,https://kujolang.ai/images/skill-webops-distribution-8b80d474e275.webp,images/skill-webops-distribution-8b80d474e275.webp,Featured image for Webops Distribution,1916,821,eager,webp,31964,True,
after,https://kujolang.ai/ecosystem/skills/webops-distribution/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,https://kujolang.ai/images/skill-webops-indexation-a80026f52bdc.webp,images/skill-webops-indexation-a80026f52bdc.webp,Featured image for Webops Indexation,1916,821,eager,webp,25756,True,
after,https://kujolang.ai/ecosystem/skills/webops-indexation/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,https://kujolang.ai/images/skill-webops-information-architecture-a2bf29a07bed.webp,images/skill-webops-information-architecture-a2bf29a07bed.webp,Featured image for Webops Information Architecture,1916,821,eager,webp,16304,True,
after,https://kujolang.ai/ecosystem/skills/webops-information-architecture/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,https://kujolang.ai/images/skill-webops-internal-linking-c96a3a3d9f8a.webp,images/skill-webops-internal-linking-c96a3a3d9f8a.webp,Featured image for Webops Internal Linking,1916,821,eager,webp,21256,True,
after,https://kujolang.ai/ecosystem/skills/webops-internal-linking/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,https://kujolang.ai/images/skill-webops-keyword-opportunity-6a376fff4d92.webp,images/skill-webops-keyword-opportunity-6a376fff4d92.webp,Featured image for Webops Keyword Opportunity,1916,821,eager,webp,13762,True,
after,https://kujolang.ai/ecosystem/skills/webops-keyword-opportunity/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,https://kujolang.ai/images/skill-webops-link-health-8893a4d4ee84.webp,images/skill-webops-link-health-8893a4d4ee84.webp,Featured image for Webops Link Health,1916,821,eager,webp,28158,True,
after,https://kujolang.ai/ecosystem/skills/webops-link-health/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,https://kujolang.ai/images/skill-webops-longitudinal-findings-40e99f856238.webp,images/skill-webops-longitudinal-findings-40e99f856238.webp,Featured image for Webops Longitudinal Findings,1916,821,eager,webp,37228,True,
after,https://kujolang.ai/ecosystem/skills/webops-longitudinal-findings/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,https://kujolang.ai/images/skill-webops-reporting-40fca4015119.webp,images/skill-webops-reporting-40fca4015119.webp,Featured image for Webops Reporting,1916,821,eager,webp,32324,True,
after,https://kujolang.ai/ecosystem/skills/webops-reporting/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,https://kujolang.ai/images/skill-webops-schema-and-metadata-bb7f6990be34.webp,images/skill-webops-schema-and-metadata-bb7f6990be34.webp,Featured image for Webops Schema And Metadata,1916,821,eager,webp,16240,True,
after,https://kujolang.ai/ecosystem/skills/webops-schema-and-metadata/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,https://kujolang.ai/images/skill-webops-search-performance-9ef759e3e5cd.webp,images/skill-webops-search-performance-9ef759e3e5cd.webp,Featured image for Webops Search Performance,1916,821,eager,webp,23710,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-performance/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,https://kujolang.ai/images/skill-webops-search-standards-watch-91d7242b98a1.webp,images/skill-webops-search-standards-watch-91d7242b98a1.webp,Featured image for Webops Search Standards Watch,1916,821,eager,webp,29660,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-standards-watch/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,https://kujolang.ai/images/skill-webops-search-submission-49ef080648df.webp,images/skill-webops-search-submission-49ef080648df.webp,Featured image for Webops Search Submission,1916,821,eager,webp,29722,True,
after,https://kujolang.ai/ecosystem/skills/webops-search-submission/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,https://kujolang.ai/images/skill-webops-site-profile-64332218f1fb.webp,images/skill-webops-site-profile-64332218f1fb.webp,Featured image for Webops Site Profile,1916,821,eager,webp,21206,True,
after,https://kujolang.ai/ecosystem/skills/webops-site-profile/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,https://kujolang.ai/images/skill-webops-technical-seo-c0fcc75e0f4b.webp,images/skill-webops-technical-seo-c0fcc75e0f4b.webp,Featured image for Webops Technical SEO,1916,821,eager,webp,23262,True,
after,https://kujolang.ai/ecosystem/skills/webops-technical-seo/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,https://kujolang.ai/images/skill-webops-web-performance-566ff8805384.webp,images/skill-webops-web-performance-566ff8805384.webp,Featured image for Webops Web Performance,1916,821,eager,webp,25466,True,
after,https://kujolang.ai/ecosystem/skills/webops-web-performance/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/spec/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/spec/,https://kujolang.ai/images/spec-task-contracts-43741e470860.webp,images/spec-task-contracts-43741e470860.webp,Featured image for Spec,1672,941,eager,webp,212192,True,
after,https://kujolang.ai/ecosystem/spec/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/ssg/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/ssg/,https://kujolang.ai/images/ssg-static-sites-db4a1b6844d0.webp,images/ssg-static-sites-db4a1b6844d0.webp,Featured image for SSG,1672,941,eager,webp,243902,True,
after,https://kujolang.ai/ecosystem/ssg/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/totalrecall/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/totalrecall/,https://kujolang.ai/images/totalrecall-global-memory-97c41526d9ee.webp,images/totalrecall-global-memory-97c41526d9ee.webp,Featured image for TotalRecall,1536,1024,eager,webp,280062,True,
after,https://kujolang.ai/ecosystem/totalrecall/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/tribunal/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/tribunal/,https://kujolang.ai/images/tribunal-adversarial-hearing-3968b39e2678.webp,images/tribunal-adversarial-hearing-3968b39e2678.webp,Featured image for Tribunal,1916,821,eager,webp,21924,True,
after,https://kujolang.ai/ecosystem/tribunal/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/ward/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/ward/,https://kujolang.ai/images/ward-security-command-center-d9cf040edd51.webp,images/ward-security-command-center-d9cf040edd51.webp,Featured image for Ward,1672,941,eager,webp,243974,True,
after,https://kujolang.ai/ecosystem/ward/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/watchdog/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/watchdog/,https://kujolang.ai/images/watchdog-telemetry-alert-c8fd7a9867a7.webp,images/watchdog-telemetry-alert-c8fd7a9867a7.webp,Featured image for Watchdog,1672,941,eager,webp,285202,True,
after,https://kujolang.ai/ecosystem/watchdog/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workcell/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workcell/,https://kujolang.ai/images/workcell-contained-execution-4614f50747e5.webp,images/workcell-contained-execution-4614f50747e5.webp,Featured image for Workcell,1916,821,eager,webp,325224,True,
after,https://kujolang.ai/ecosystem/workcell/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,https://kujolang.ai/images/workflow-agency-runner-141025033cb5.webp,images/workflow-agency-runner-141025033cb5.webp,Featured image for Agency Runner,1916,821,eager,webp,21766,True,
after,https://kujolang.ai/ecosystem/workflows/agency-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,https://kujolang.ai/images/workflow-agency-verified-fix-loop-2ec231bda363.webp,images/workflow-agency-verified-fix-loop-2ec231bda363.webp,Featured image for Agency Verified Fix Loop,1916,821,eager,webp,24332,True,
after,https://kujolang.ai/ecosystem/workflows/agency-verified-fix-loop/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,https://kujolang.ai/images/workflow-ai-sdk-muzzle-benchmark-88de235e9322.webp,images/workflow-ai-sdk-muzzle-benchmark-88de235e9322.webp,Featured image for AI SDK Muzzle Benchmark,1916,821,eager,webp,27376,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-muzzle-benchmark/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,https://kujolang.ai/images/workflow-ai-sdk-watchdog-showcase-e0ea8a8f4a46.webp,images/workflow-ai-sdk-watchdog-showcase-e0ea8a8f4a46.webp,Featured image for AI SDK Watchdog Showcase,1916,821,eager,webp,30864,True,
after,https://kujolang.ai/ecosystem/workflows/ai-sdk-watchdog-showcase/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,https://kujolang.ai/images/workflow-casefile-incident-evidence-packet-01d0b835c7b7.webp,images/workflow-casefile-incident-evidence-packet-01d0b835c7b7.webp,Featured image for Casefile Incident Evidence Packet,1916,821,eager,webp,29618,True,
after,https://kujolang.ai/ecosystem/workflows/casefile-incident-evidence-packet/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,https://kujolang.ai/images/workflow-codebase-cleanup-ea26f024f193.webp,images/workflow-codebase-cleanup-ea26f024f193.webp,Featured image for Codebase Cleanup,1916,821,eager,webp,26320,True,
after,https://kujolang.ai/ecosystem/workflows/codebase-cleanup/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,https://kujolang.ai/images/workflow-docsgen-repo-contract-runner-74bedee908ae.webp,images/workflow-docsgen-repo-contract-runner-74bedee908ae.webp,Featured image for Docsgen Repo Contract Runner,1916,821,eager,webp,25630,True,
after,https://kujolang.ai/ecosystem/workflows/docsgen-repo-contract-runner/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,https://kujolang.ai/images/workflow-enterprise-dispatch-approval-router-6933a3f8d24a.webp,images/workflow-enterprise-dispatch-approval-router-6933a3f8d24a.webp,Featured image for Enterprise Dispatch Approval Router,1916,821,eager,webp,22282,True,
after,https://kujolang.ai/ecosystem/workflows/enterprise-dispatch-approval-router/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,https://kujolang.ai/images/workflow-feature-card-workflow-e0300957af58.webp,images/workflow-feature-card-workflow-e0300957af58.webp,Featured image for Feature Card Workflow,1916,821,eager,webp,23722,True,
after,https://kujolang.ai/ecosystem/workflows/feature-card-workflow/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,https://kujolang.ai/images/workflow-howl-content-factory-c4021c4d0297.webp,images/workflow-howl-content-factory-c4021c4d0297.webp,Featured image for Howl Content Factory,1916,821,eager,webp,24238,True,
after,https://kujolang.ai/ecosystem/workflows/howl-content-factory/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,24,24,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/assets/images/kujo-logomark.svg,assets/images/kujo-logomark.svg,,28,28,,svg,895,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/assets/images/ecosystem/workflows-evidence-routing-bench.webp,assets/images/ecosystem/workflows-evidence-routing-bench.webp,,1916,821,eager,webp,24290,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-agency-runner-141025033cb5.webp,images/workflow-agency-runner-141025033cb5.webp,Featured image for Agency Runner,1916,821,lazy,webp,21766,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-agency-verified-fix-loop-2ec231bda363.webp,images/workflow-agency-verified-fix-loop-2ec231bda363.webp,Featured image for Agency Verified Fix Loop,1916,821,lazy,webp,24332,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-ai-sdk-muzzle-benchmark-88de235e9322.webp,images/workflow-ai-sdk-muzzle-benchmark-88de235e9322.webp,Featured image for AI SDK Muzzle Benchmark,1916,821,lazy,webp,27376,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-ai-sdk-watchdog-showcase-e0ea8a8f4a46.webp,images/workflow-ai-sdk-watchdog-showcase-e0ea8a8f4a46.webp,Featured image for AI SDK Watchdog Showcase,1916,821,lazy,webp,30864,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-casefile-incident-evidence-packet-01d0b835c7b7.webp,images/workflow-casefile-incident-evidence-packet-01d0b835c7b7.webp,Featured image for Casefile Incident Evidence Packet,1916,821,lazy,webp,29618,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-docsgen-repo-contract-runner-74bedee908ae.webp,images/workflow-docsgen-repo-contract-runner-74bedee908ae.webp,Featured image for Docsgen Repo Contract Runner,1916,821,lazy,webp,25630,True,
after,https://kujolang.ai/ecosystem/workflows/,https://kujolang.ai/images/workflow-enterprise-dispatch-approval-router-6933a3f8d24a.webp,images/workflow-enterprise-dispatch-approval-router-6933a3f8d24a.webp,Featured image for Enterprise Dispatch Approval Router,1916,821,lazy,webp,22282,True,
